TABLE NO.  1
 ID          AMT         DV          PRED        RES         WRES
  1.1000E+01  0.0000E+00  2.6990E+00  9.0134E+00 -6.3144E+00 -6.1163E-01
  1.1000E+01  0.0000E+00  6.9110E+00  1.4549E+01 -7.6381E+00 -3.4656E-01
  1.1000E+01  0.0000E+00  1.6199E+01  1.8886E+01 -2.6873E+00  2.8542E-01
  1.1000E+01  0.0000E+00  2.7626E+01  2.5879E+01  1.7465E+00  6.0191E-01
  1.1000E+01  0.0000E+00  1.9896E+01  2.5704E+01 -5.8076E+00 -4.1634E-02
  1.1000E+01  0.0000E+00  1.6507E+01  2.0229E+01 -3.7218E+00 -4.0246E-02
  1.1000E+01  0.0000E+00  9.7070E+00  1.5917E+01 -6.2096E+00 -4.8550E-01
  1.1000E+01  0.0000E+00  5.7900E+00  6.6091E+00 -8.1912E-01  8.8945E-02
  1.1000E+01  0.0000E+00  5.1580E+00  6.1065E+00 -9.4852E-01  1.7407E-02
  1.1000E+01  0.0000E+00  3.9600E+00  5.6023E+00 -1.6423E+00 -2.8068E-01
  1.1000E+01  0.0000E+00  2.3770E+00  4.7990E+00 -2.4220E+00 -7.4730E-01
  1.1000E+01  0.0000E+00  2.8070E+00  4.0977E+00 -1.2907E+00 -4.5679E-01
  1.1000E+01  0.0000E+00  2.6470E+00  2.7695E+00 -1.2252E-01 -1.7542E-01
  1.1000E+01  5.8000E+01  0.0000E+00  1.4794E+00  0.0000E+00  0.0000E+00
  1.1000E+01  3.9000E+01  0.0000E+00  8.1653E-01  0.0000E+00  0.0000E+00
  1.2000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2000E+01  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2000E+01  0.0000E+00  8.4170E+00  6.3429E+00  2.0741E+00 -4.2369E-01
  1.2000E+01  0.0000E+00  4.0125E+01  1.1370E+01  2.8755E+01  3.4518E+00
  1.2000E+01  0.0000E+00  5.2678E+01  1.5047E+01  3.7631E+01  3.5863E+00
  1.2000E+01  0.0000E+00  3.4568E+01  2.0977E+01  1.3591E+01  6.2015E-01
  1.2000E+01  0.0000E+00  1.9009E+01  2.0834E+01 -1.8247E+00 -4.1406E-01
  1.2000E+01  0.0000E+00  2.1826E+01  1.6200E+01  5.6258E+00  7.4011E-01
  1.2000E+01  0.0000E+00  1.1810E+01  1.1879E+01 -6.8930E-02  3.0836E-01
  1.2000E+01  0.0000E+00  6.9390E+00  4.7043E+00  2.2347E+00  9.1755E-01
  1.2000E+01  0.0000E+00  3.8790E+00  4.3083E+00 -4.2930E-01 -1.3703E-01
  1.2000E+01  0.0000E+00  2.8990E+00  3.9836E+00 -1.0846E+00 -3.9907E-01
  1.2000E+01  0.0000E+00  3.1870E+00  3.4083E+00 -2.2127E-01  1.3192E-01
  1.2000E+01  0.0000E+00  2.9160E+00  2.9136E+00  2.4453E-03  3.8859E-01
  1.2000E+01  0.0000E+00  9.7900E-01  2.3039E+00 -1.3249E+00 -5.1559E-01
  1.2000E+01  0.0000E+00  1.5270E+00  9.7397E-01  5.5303E-01  1.6609E+00
  1.2000E+01  5.1000E+01  0.0000E+00  9.7371E-01  0.0000E+00  0.0000E+00
  1.2000E+01  0.0000E+00  2.2040E+00  7.4424E+00 -5.2384E+00 -1.9563E+00
  1.2000E+01  0.0000E+00  6.7330E+00  1.2569E+01 -5.8364E+00 -1.5385E+00
  1.2000E+01  0.0000E+00  7.7980E+00  1.6318E+01 -8.5205E+00 -1.6000E+00
  1.2000E+01  0.0000E+00  2.7428E+01  2.2363E+01  5.0646E+00 -8.8574E-02
  1.2000E+01  0.0000E+00  1.3195E+01  2.2211E+01 -9.0164E+00 -9.8634E-01
  1.2000E+01  0.0000E+00  1.2383E+01  1.7308E+01 -4.9253E+00 -4.1527E-01
  1.2000E+01  0.0000E+00  8.6100E+00  1.3121E+01 -4.5105E+00 -2.7645E-01
  1.2000E+01  0.0000E+00  4.7260E+00  5.6988E+00 -9.7281E-01 -1.0021E-01
  1.2000E+01  0.0000E+00  3.1040E+00  5.2271E+00 -2.1231E+00 -5.1914E-01
  1.2000E+01  0.0000E+00  2.6280E+00  4.8337E+00 -2.2057E+00 -5.4612E-01
  1.2000E+01  0.0000E+00  2.3370E+00  4.1323E+00 -1.7953E+00 -3.6329E-01
  1.2000E+01  0.0000E+00  2.1500E+00  3.5346E+00 -1.3846E+00 -1.4769E-01
  1.2000E+01  0.0000E+00  2.4360E+00  2.7943E+00 -3.5827E-01  4.9585E-01
  1.3000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3000E+01  7.5000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3000E+01  0.0000E+00  0.0000E+00  9.5143E+00  0.0000E+00  0.0000E+00
  1.3000E+01  0.0000E+00  8.3900E+00  1.7625E+01 -9.2350E+00 -4.4984E-01
  1.3000E+01  0.0000E+00  1.0849E+01  2.2570E+01 -1.1721E+01 -5.0715E-01
  1.3000E+01  0.0000E+00  5.2439E+01  3.1465E+01  2.0974E+01  1.5366E+00
  1.3000E+01  0.0000E+00  2.8043E+01  3.1250E+01 -3.2075E+00 -6.6188E-04
  1.3000E+01  0.0000E+00  2.7579E+01  2.4300E+01  3.2787E+00  3.4089E-01
  1.3000E+01  0.0000E+00  1.8212E+01  1.7900E+01  3.1215E-01  6.4518E-03
  1.3000E+01  0.0000E+00  1.1249E+01  7.0565E+00  4.1925E+00  1.0696E+00
  1.3000E+01  0.0000E+00  6.2790E+00  6.4614E+00 -1.8239E-01 -3.6063E-02
  1.3000E+01  0.0000E+00  5.1620E+00  5.9760E+00 -8.1401E-01 -1.9152E-01
  1.3000E+01  0.0000E+00  4.1610E+00  5.1081E+00 -9.4708E-01 -1.8020E-01
  1.3000E+01  0.0000E+00  2.3400E+00  4.3692E+00 -2.0292E+00 -6.0318E-01
  1.3000E+01  0.0000E+00  1.8120E+00  3.4490E+00 -1.6370E+00 -4.3538E-01
  1.3000E+01  0.0000E+00  7.4300E-01  1.4711E+00 -7.2808E-01  1.1882E-01
  1.3000E+01  5.0000E+01  0.0000E+00  1.4707E+00  0.0000E+00  0.0000E+00
  1.3000E+01  0.0000E+00  7.2800E-01  7.8119E+00 -7.0839E+00 -9.4704E-01
  1.3000E+01  0.0000E+00  3.0190E+00  1.2838E+01 -9.8189E+00 -8.1282E-01
  1.3000E+01  0.0000E+00  6.8490E+00  1.6513E+01 -9.6639E+00 -5.6893E-01
  1.3000E+01  0.0000E+00  1.0048E+01  2.2438E+01 -1.2390E+01 -6.5276E-01
  1.3000E+01  0.0000E+00  1.7678E+01  2.2285E+01 -4.6073E+00 -1.4574E-01
  1.3000E+01  0.0000E+00  1.2251E+01  1.7642E+01 -5.3914E+00 -4.4448E-01
  1.3000E+01  0.0000E+00  7.3760E+00  1.3366E+01 -5.9900E+00 -7.8537E-01
  1.3000E+01  0.0000E+00  4.1490E+00  6.0643E+00 -1.9153E+00 -4.1271E-01
  1.3000E+01  0.0000E+00  3.9140E+00  5.5655E+00 -1.6515E+00 -3.0489E-01
  1.3000E+01  0.0000E+00  3.5280E+00  5.1470E+00 -1.6190E+00 -2.8166E-01
  1.3000E+01  0.0000E+00  5.8480E+00  4.4013E+00  1.4467E+00  1.0376E+00
  1.3000E+01  0.0000E+00  2.7400E+00  3.7637E+00 -1.0237E+00  2.6924E-02
  1.3000E+01  0.0000E+00  2.2070E+00  2.9762E+00 -7.6917E-01  2.0463E-01
  1.4000E+01  0.0000E+00  1.1210E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4000E+01  6.3000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4000E+01  0.0000E+00  2.1080E+01  1.4327E+01  6.7533E+00  3.3848E-01
  1.4000E+01  0.0000E+00  1.9443E+01  1.8959E+01  4.8380E-01 -4.1693E-01
  1.4000E+01  0.0000E+00  5.9835E+01  2.6430E+01  3.3405E+01  1.8743E+00
  1.4000E+01  0.0000E+00  5.9871E+01  2.6250E+01  3.3621E+01  2.0557E+00
  1.4000E+01  0.0000E+00  2.3817E+01  2.0412E+01  3.4047E+00 -5.9485E-02
  1.4000E+01  0.0000E+00  1.4824E+01  1.5036E+01 -2.1187E-01 -3.3012E-01
  1.4000E+01  0.0000E+00  6.5330E+00  5.9267E+00  6.0635E-01  3.0206E-01
  1.4000E+01  0.0000E+00  7.7620E+00  5.4285E+00  2.3335E+00  9.9772E-01
  1.4000E+01  0.0000E+00  2.7370E+00  5.0198E+00 -2.2828E+00 -6.0964E-01
  1.4000E+01  0.0000E+00  2.5790E+00  4.2902E+00 -1.7112E+00 -3.5724E-01
  1.4000E+01  0.0000E+00  2.0290E+00  3.6707E+00 -1.6417E+00 -2.9181E-01
  1.4000E+01  0.0000E+00  2.2860E+00  2.9011E+00 -6.1506E-01  3.9455E-01
  1.4000E+01  0.0000E+00  2.4300E-01  1.2320E+00 -9.8902E-01  1.6665E-01
  1.4000E+01  6.4000E+01  0.0000E+00  1.2317E+00  0.0000E+00  0.0000E+00
  1.4000E+01  0.0000E+00  2.8800E+00  9.3492E+00 -6.4692E+00 -1.4779E+00
  1.4000E+01  0.0000E+00  9.3700E+00  1.5783E+01 -6.4131E+00 -1.0799E+00
  1.4000E+01  0.0000E+00  1.1870E+01  2.0488E+01 -8.6178E+00 -1.1390E+00
  1.4000E+01  0.0000E+00  4.5273E+01  2.8074E+01  1.7199E+01  7.3817E-01
  1.4000E+01  0.0000E+00  3.8158E+01  2.7883E+01  1.0275E+01  3.4351E-01
  1.4000E+01  0.0000E+00  2.2627E+01  2.1944E+01  6.8289E-01 -2.4766E-01
  1.4000E+01  0.0000E+00  8.7900E+00  1.6475E+01 -7.6845E+00 -1.0860E+00
  1.4000E+01  0.0000E+00  5.8490E+00  7.1571E+00 -1.3081E+00 -2.2369E-02
  1.4000E+01  0.0000E+00  4.5560E+00  6.5679E+00 -2.0119E+00 -1.8139E-01
  1.4000E+01  0.0000E+00  3.3230E+00  6.0735E+00 -2.7505E+00 -3.9000E-01
  1.4000E+01  0.0000E+00  3.2830E+00  5.1936E+00 -1.9106E+00 -7.3425E-02
  1.4000E+01  0.0000E+00  2.1500E+00  4.4387E+00 -2.2887E+00 -1.9179E-01
  1.4000E+01  0.0000E+00  4.7700E-01  3.5119E+00 -3.0349E+00 -5.6697E-01
  1.4000E+01  6.4000E+01  0.0000E+00  1.3709E+00  0.0000E+00  0.0000E+00
  1.4000E+01  6.4000E+01  0.0000E+00  1.5106E+00  0.0000E+00  0.0000E+00
  1.4000E+01  6.3000E+01  0.0000E+00  8.9469E-01  0.0000E+00  0.0000E+00
  1.5000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.5000E+01  6.6000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.5000E+01  0.0000E+00  7.5940E+00  8.3726E+00 -7.7857E-01 -5.3843E-01
  1.5000E+01  0.0000E+00  1.7150E+01  1.5009E+01  2.1411E+00 -7.9269E-02
  1.5000E+01  0.0000E+00  4.4191E+01  2.0236E+01  2.3955E+01  1.7970E+00
  1.5000E+01  0.0000E+00  3.7505E+01  2.7689E+01  9.8160E+00  5.0351E-01
  1.5000E+01  0.0000E+00  1.1017E+01  2.7500E+01 -1.6483E+01 -1.0914E+00
  1.5000E+01  0.0000E+00  1.9871E+01  2.1384E+01 -1.5133E+00  1.3358E-01
  1.5000E+01  0.0000E+00  1.3839E+01  1.5752E+01 -1.9129E+00  1.6142E-01
  1.5000E+01  0.0000E+00  8.2380E+00  6.2049E+00  2.0331E+00  3.5563E-01
  1.5000E+01  0.0000E+00  8.3890E+00  5.6870E+00  2.7020E+00  6.4454E-01
  1.5000E+01  0.0000E+00  8.8650E+00  5.2589E+00  3.6061E+00  1.1019E+00
  1.5000E+01  0.0000E+00  4.8310E+00  4.8599E+00 -2.8883E-02 -1.6649E-01
  1.5000E+01  0.0000E+00  3.2490E+00  4.4970E+00 -1.2480E+00 -6.3663E-01
  1.5000E+01  0.0000E+00  2.0640E+00  4.1595E+00 -2.0955E+00 -1.0171E+00
  1.5000E+01  0.0000E+00  1.3490E+00  1.2733E+00  7.5664E-02  7.0531E-01
  1.5000E+01  4.4000E+01  0.0000E+00  1.2730E+00  0.0000E+00  0.0000E+00
  1.5000E+01  0.0000E+00  5.6990E+00  6.8533E+00 -1.1543E+00 -5.1517E-01
  1.5000E+01  0.0000E+00  1.4138E+01  1.1276E+01  2.8618E+00  2.0141E-01
  1.5000E+01  0.0000E+00  1.6850E+01  1.4510E+01  2.3398E+00  6.2431E-02
  1.5000E+01  0.0000E+00  1.9016E+01  1.9724E+01 -7.0805E-01 -1.8863E-01
  1.5000E+01  0.0000E+00  1.3291E+01  2.0690E+01 -7.3992E+00 -6.9558E-01
  1.5000E+01  0.0000E+00  1.1040E+01  1.7644E+01 -6.6044E+00 -5.0865E-01
  1.5000E+01  0.0000E+00  9.5820E+00  1.1741E+01 -2.1595E+00  8.9134E-02
  1.5000E+01  0.0000E+00  5.5440E+00  5.3170E+00  2.2704E-01  5.0290E-02
  1.5000E+01  0.0000E+00  4.9510E+00  4.8799E+00  7.1132E-02  1.9963E-02
  1.5000E+01  0.0000E+00  4.3940E+00  4.5126E+00 -1.1856E-01 -3.2261E-03
  1.5000E+01  0.0000E+00  2.2460E+00  3.8588E+00 -1.6128E+00 -6.2507E-01
  1.5000E+01  0.0000E+00  2.1260E+00  3.2998E+00 -1.1738E+00 -3.8324E-01
  1.5000E+01  0.0000E+00  2.6260E+00  2.6093E+00  1.6670E-02  4.1150E-01
  1.5000E+01  4.4000E+01  0.0000E+00  1.1046E+00  0.0000E+00  0.0000E+00
  1.5000E+01  4.3000E+01  0.0000E+00  1.0699E+00  0.0000E+00  0.0000E+00
  1.6000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.6000E+01  7.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.6000E+01  0.0000E+00  9.7980E+00  8.8800E+00  9.1800E-01  3.5592E-01
  1.6000E+01  0.0000E+00  1.3570E+01  1.5919E+01 -2.3485E+00 -7.7512E-02
  1.6000E+01  0.0000E+00  1.5341E+01  2.1066E+01 -5.7248E+00 -3.0194E-01
  1.6000E+01  0.0000E+00  1.0987E+01  2.9680E+01 -1.8693E+01 -9.8071E-01
  1.6000E+01  0.0000E+00  1.2888E+01  2.9167E+01 -1.6279E+01 -8.5648E-01
  1.6000E+01  0.0000E+00  1.2408E+01  2.2680E+01 -1.0272E+01 -5.9311E-01
  1.6000E+01  0.0000E+00  1.1040E+01  1.5894E+01 -4.8541E+00 -2.3487E-01
  1.6000E+01  0.0000E+00  6.0790E+00  6.5860E+00 -5.0703E-01  4.2902E-01
  1.6000E+01  0.0000E+00  2.9070E+00  6.0316E+00 -3.1246E+00 -3.5903E-01
  1.6000E+01  0.0000E+00  2.2100E+00  5.5685E+00 -3.3585E+00 -4.8118E-01
  1.6000E+01  0.0000E+00  1.6990E+00  4.7579E+00 -3.0589E+00 -4.7126E-01
  1.6000E+01  0.0000E+00  8.5300E-01  4.0786E+00 -3.2256E+00 -6.5998E-01
  1.6000E+01  0.0000E+00  8.6300E-01  3.2208E+00 -2.3578E+00 -3.8627E-01
  1.6000E+01  0.0000E+00  0.0000E+00  9.9234E-01  0.0000E+00  0.0000E+00
  1.6000E+01  6.8000E+01  0.0000E+00  9.9207E-01  0.0000E+00  0.0000E+00
  1.6000E+01  0.0000E+00  0.0000E+00  9.6173E+00  0.0000E+00  0.0000E+00
  1.6000E+01  0.0000E+00  1.6050E+00  1.3271E+01 -1.1666E+01 -1.2938E+00
  1.6000E+01  0.0000E+00  1.9881E+01  2.1453E+01 -1.5717E+00  6.4128E-02
  1.6000E+01  0.0000E+00  5.4862E+01  2.9818E+01  2.5044E+01  1.7609E+00
  1.6000E+01  0.0000E+00  3.2390E+01  2.9313E+01  3.0770E+00  4.4503E-01
  1.6000E+01  0.0000E+00  2.1887E+01  2.3005E+01 -1.1182E+00  1.9873E-01
  1.6000E+01  0.0000E+00  1.0552E+01  1.7196E+01 -6.6437E+00 -3.7563E-01
  1.6000E+01  0.0000E+00  4.3010E+00  7.3008E+00 -2.9998E+00 -1.2586E-01
  1.6000E+01  0.0000E+00  3.7300E+00  6.7076E+00 -2.9776E+00 -1.4423E-01
  1.6000E+01  0.0000E+00  2.1690E+00  6.2011E+00 -4.0321E+00 -4.9643E-01
  1.6000E+01  0.0000E+00  1.1440E+00  5.3041E+00 -4.1601E+00 -6.5489E-01
  1.6000E+01  0.0000E+00  2.0640E+00  4.5332E+00 -2.4692E+00 -1.0169E-01
  1.6000E+01  0.0000E+00  5.5400E-01  3.5837E+00 -3.0297E+00 -4.8879E-01
  1.7000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.7000E+01  8.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.7000E+01  0.0000E+00  5.5500E+00  1.0149E+01 -4.5986E+00 -1.0810E+00
  1.7000E+01  0.0000E+00  9.7740E+00  1.9778E+01 -1.0004E+01 -1.1700E+00
  1.7000E+01  0.0000E+00  4.3799E+01  2.4075E+01  1.9724E+01  1.1420E+00
  1.7000E+01  0.0000E+00  6.6466E+01  3.3562E+01  3.2904E+01  1.6006E+00
  1.7000E+01  0.0000E+00  3.6227E+01  3.3334E+01  2.8931E+00  1.2842E-01
  1.7000E+01  0.0000E+00  1.8125E+01  2.5920E+01 -7.7954E+00 -4.5909E-01
  1.7000E+01  0.0000E+00  2.0782E+01  1.9093E+01  1.6888E+00  3.8847E-01
  1.7000E+01  0.0000E+00  8.4700E+00  6.8523E+00  1.6177E+00  3.3957E-01
  1.7000E+01  0.0000E+00  5.0560E+00  6.3657E+00 -1.3097E+00 -4.9784E-01
  1.7000E+01  0.0000E+00  5.7260E+00  4.6586E+00  1.0674E+00  3.3404E-01
  1.7000E+01  0.0000E+00  3.1320E+00  3.6839E+00 -5.5188E-01 -3.9127E-01
  1.7000E+01  0.0000E+00  1.4560E+00  8.9851E-01  5.5749E-01  5.2054E-01
  1.7000E+01  5.3000E+01  0.0000E+00  8.9826E-01  0.0000E+00  0.0000E+00
  1.7000E+01  0.0000E+00  6.6850E+00  7.6207E+00 -9.3572E-01 -5.0104E-01
  1.7000E+01  0.0000E+00  1.5881E+01  1.2949E+01  2.9321E+00  1.0939E-01
  1.7000E+01  0.0000E+00  2.0754E+01  1.6845E+01  3.9089E+00  1.4300E-01
  1.7000E+01  0.0000E+00  2.3286E+01  2.3128E+01  1.5847E-01 -1.8107E-01
  1.7000E+01  0.0000E+00  1.4811E+01  2.2970E+01 -8.1593E+00 -7.1330E-01
  1.7000E+01  0.0000E+00  1.2510E+01  1.8053E+01 -5.5431E+00 -4.5220E-01
  1.7000E+01  0.0000E+00  7.7150E+00  1.3183E+01 -5.4684E+00 -5.3271E-01
  1.7000E+01  0.0000E+00  5.6030E+00  5.8172E+00 -2.1422E-01 -1.5234E-01
  1.7000E+01  0.0000E+00  7.0120E+00  5.3349E+00  1.6771E+00  5.0295E-01
  1.7000E+01  0.0000E+00  6.0780E+00  4.9321E+00  1.1459E+00  3.4276E-01
  1.7000E+01  0.0000E+00  3.5360E+00  4.2182E+00 -6.8223E-01 -4.1094E-01
  1.7000E+01  0.0000E+00  5.0570E+00  3.6007E+00  1.4563E+00  6.2933E-01
  1.8000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.8000E+01  5.3000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.8000E+01  0.0000E+00  1.6473E+01  6.7234E+00  9.7496E+00  5.5233E-01
  1.8000E+01  0.0000E+00  4.4731E+01  1.2053E+01  3.2678E+01  2.9758E+00
  1.8000E+01  0.0000E+00  5.5220E+01  1.5950E+01  3.9270E+01  2.8059E+00
  1.8000E+01  0.0000E+00  6.1838E+01  2.2235E+01  3.9603E+01  2.1507E+00
  1.8000E+01  0.0000E+00  2.3975E+01  2.2084E+01  1.8913E+00 -3.6983E-01
  1.8000E+01  0.0000E+00  1.9527E+01  1.7172E+01  2.3548E+00  3.0589E-01
  1.8000E+01  0.0000E+00  1.4524E+01  1.2649E+01  1.8748E+00  7.5929E-01
  1.8000E+01  0.0000E+00  7.8020E+00  4.9866E+00  2.8154E+00  9.1454E-01
  1.8000E+01  0.0000E+00  4.1750E+00  4.5619E+00 -3.8688E-01 -2.9999E-01
  1.8000E+01  0.0000E+00  4.7490E+00  4.2240E+00  5.2499E-01  1.8378E-01
  1.8000E+01  0.0000E+00  4.0990E+00  3.6103E+00  4.8870E-01  3.9118E-01
  1.8000E+01  0.0000E+00  2.1330E+00  3.0873E+00 -9.5426E-01 -2.7755E-01
  1.8000E+01  0.0000E+00  2.1170E+00  2.4340E+00 -3.1698E-01  3.3656E-01
  1.8000E+01  0.0000E+00  9.0500E-01  1.0278E+00 -1.2276E-01  1.0068E+00
  1.8000E+01  5.3000E+01  0.0000E+00  1.0275E+00  0.0000E+00  0.0000E+00
  1.8000E+01  0.0000E+00  4.7730E+00  7.7498E+00 -2.9768E+00 -2.1743E+00
  1.8000E+01  0.0000E+00  1.2927E+01  1.3078E+01 -1.5085E-01 -1.4741E+00
  1.8000E+01  0.0000E+00  2.7713E+01  1.6974E+01  1.0739E+01 -2.2082E-01
  1.8000E+01  0.0000E+00  3.5184E+01  2.3256E+01  1.1928E+01 -8.5104E-02
  1.8000E+01  0.0000E+00  1.1644E+01  2.3098E+01 -1.1454E+01 -1.4363E+00
  1.8000E+01  0.0000E+00  1.0561E+01  1.8180E+01 -7.6188E+00 -7.0757E-01
  1.8000E+01  0.0000E+00  8.3700E+00  1.3650E+01 -5.2803E+00 -1.8845E-01
  1.8000E+01  0.0000E+00  3.4300E+00  5.9367E+00 -2.5067E+00 -6.7802E-01
  1.8000E+01  0.0000E+00  4.0650E+00  5.4841E+00 -1.4191E+00 -3.4633E-01
  1.8000E+01  0.0000E+00  3.5790E+00  5.0713E+00 -1.4923E+00 -3.2322E-01
  1.8000E+01  0.0000E+00  2.8220E+00  4.3353E+00 -1.5133E+00 -2.4013E-01
  1.8000E+01  0.0000E+00  3.0360E+00  3.7033E+00 -6.6727E-01  2.6056E-01
  1.8000E+01  0.0000E+00  1.4390E+00  2.9324E+00 -1.4934E+00 -7.4997E-02
  1.8000E+01  5.3000E+01  0.0000E+00  1.2318E+00  0.0000E+00  0.0000E+00
  1.8000E+01  5.3000E+01  0.0000E+00  1.2726E+00  0.0000E+00  0.0000E+00
  1.8000E+01  5.3000E+01  0.0000E+00  1.2763E+00  0.0000E+00  0.0000E+00
  1.8000E+01  5.3000E+01  0.0000E+00  1.2793E+00  0.0000E+00  0.0000E+00
  1.8000E+01  5.3000E+01  0.0000E+00  1.2772E+00  0.0000E+00  0.0000E+00
  1.8000E+01  5.3000E+01  0.0000E+00  1.2837E+00  0.0000E+00  0.0000E+00
  1.9000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.9000E+01  6.8000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.9000E+01  0.0000E+00  1.7900E-01  8.6263E+00 -8.4473E+00 -9.3753E-01
  1.9000E+01  0.0000E+00  4.0850E+00  1.5464E+01 -1.1379E+01 -6.6147E-01
  1.9000E+01  0.0000E+00  1.1953E+01  2.2509E+01 -1.0556E+01 -3.1674E-01
  1.9000E+01  0.0000E+00  5.6240E+01  2.8528E+01  2.7712E+01  2.2139E+00
  1.9000E+01  0.0000E+00  5.0624E+01  2.8334E+01  2.2290E+01  1.8041E+00
  1.9000E+01  0.0000E+00  2.5088E+01  2.2032E+01  3.0557E+00  3.8826E-01
  1.9000E+01  0.0000E+00  1.3213E+01  1.6229E+01 -3.0162E+00 -3.5495E-01
  1.9000E+01  0.0000E+00  9.2300E+00  6.3979E+00  2.8321E+00  8.8514E-01
  1.9000E+01  0.0000E+00  5.5250E+00  5.8784E+00 -3.5342E-01  9.7277E-03
  1.9000E+01  0.0000E+00  6.2400E+00  5.4182E+00  8.2175E-01  4.6869E-01
  1.9000E+01  0.0000E+00  5.6980E+00  4.6321E+00  1.0659E+00  7.3451E-01
  1.9000E+01  0.0000E+00  2.9100E+00  3.9653E+00 -1.0553E+00 -1.0774E-01
  1.9000E+01  0.0000E+00  2.2470E+00  3.1348E+00 -8.8777E-01  3.2248E-02
  1.9000E+01  0.0000E+00  9.7800E-01  1.3244E+00 -3.4639E-01  5.3649E-01
  1.9000E+01  6.9000E+01  0.0000E+00  1.3240E+00  0.0000E+00  0.0000E+00
  1.9000E+01  0.0000E+00  1.7440E+00  1.0076E+01 -8.3317E+00 -7.0573E-01
  1.9000E+01  0.0000E+00  2.7030E+00  1.7012E+01 -1.4309E+01 -8.6154E-01
  1.9000E+01  0.0000E+00  3.1280E+00  2.2085E+01 -1.8957E+01 -9.8051E-01
  1.9000E+01  0.0000E+00  6.2460E+00  3.0263E+01 -2.4017E+01 -1.0439E+00
  1.9000E+01  0.0000E+00  1.4455E+01  3.0057E+01 -1.5602E+01 -7.2246E-01
  1.9000E+01  0.0000E+00  1.0864E+01  2.3655E+01 -1.2791E+01 -8.8674E-01
  1.9000E+01  0.0000E+00  8.4040E+00  1.7758E+01 -9.3538E+00 -9.3744E-01
  1.9000E+01  0.0000E+00  3.9850E+00  7.7163E+00 -3.7313E+00 -7.0065E-01
  1.9000E+01  0.0000E+00  4.7550E+00  7.0585E+00 -2.3035E+00 -3.2261E-01
  1.9000E+01  0.0000E+00  2.9420E+00  6.5396E+00 -3.5976E+00 -6.9935E-01
  1.9000E+01  0.0000E+00  2.9080E+00  5.5964E+00 -2.6884E+00 -4.4812E-01
  1.9000E+01  0.0000E+00  4.1330E+00  4.7719E+00 -6.3889E-01  3.1719E-01
  1.9000E+01  0.0000E+00  2.0440E+00  3.7845E+00 -1.7405E+00 -1.1284E-01
  1.9000E+01  6.8000E+01  0.0000E+00  1.4755E+00  0.0000E+00  0.0000E+00
  1.9000E+01  6.7000E+01  0.0000E+00  1.6257E+00  0.0000E+00  0.0000E+00
  1.9000E+01  6.7000E+01  0.0000E+00  1.6069E+00  0.0000E+00  0.0000E+00
  2.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.0000E+01  7.3000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.0000E+01  0.0000E+00  4.6200E+00  9.2606E+00 -4.6406E+00 -1.4401E+00
  2.0000E+01  0.0000E+00  1.2158E+01  1.6601E+01 -4.4428E+00 -1.1020E+00
  2.0000E+01  0.0000E+00  5.1679E+01  2.1969E+01  2.9710E+01  1.6968E+00
  2.0000E+01  0.0000E+00  4.7218E+01  3.0626E+01  1.6592E+01  3.2759E-01
  2.0000E+01  0.0000E+00  8.7806E+01  3.0417E+01  5.7389E+01  2.9777E+00
  2.0000E+01  0.0000E+00  3.9799E+01  2.3652E+01  1.6147E+01  6.4989E-01
  2.0000E+01  0.0000E+00  3.7547E+01  1.7423E+01  2.0124E+01  1.5618E+00
  2.0000E+01  0.0000E+00  5.3790E+00  6.8683E+00 -1.4893E+00 -6.3537E-02
  2.0000E+01  0.0000E+00  3.9700E+00  6.2885E+00 -2.3185E+00 -2.8947E-01
  2.0000E+01  0.0000E+00  1.9470E+00  4.9707E+00 -3.0237E+00 -6.7194E-01
  2.0000E+01  0.0000E+00  2.2320E+00  4.2534E+00 -2.0214E+00 -3.6733E-01
